movie_id,title,genres,cast,crew,keywords
1562,28 Weeks Later,"Horror,Thriller,Science Fiction","Imogen Poots,Robert Carlyle,Rose Byrne,Jeremy Renner,Harold Perrineau,Catherine McCormack,Idris Elba,Mackintosh Muggleton,Amanda Walker,Shahid Ahmed,Garfield Morgan,Emily Beecham,Beans El-Balawi,Meghan Popiel,Stewart Alexander,Philip Bulcock,Chris Ryman,Tristan Tait,William Meredith,Matt Reeves,Thomas Garvey,Tom Bodell,Andrew Byron,Sarah Finigan,Roderic Culver,Maeve Malley-Ryan","Juan Carlos Fresnadillo,Marinella Setti","london england,loss of mother,loss of family,mutant,pest,dying and death,chaos,parts of dead body,survivor,supernatural,survival,on the run,zombie,danger,escapade,virus,plague,female corpse,siblings relations,deadly,chases and races,chaos and mayham,human nature"
810,Shrek the Third,"Fantasy,Adventure,Animation,Comedy,Family","Mike Myers,Eddie Murphy,Cameron Diaz,Julie Andrews,Antonio Banderas,John Cleese,Rupert Everett,Eric Idle,Amy Sedaris,Justin Timberlake,John Krasinski,Maya Rudolph,Amy Poehler,Seth Rogen,David P. Smith,Susanne Blakeslee,Cody Cameron,Larry King,Christopher Knights,Ian McShane","Chris Miller,Raman Hui","ambush,sadness,stage,liberation of prisoners,island,traitor,shipwreck,prince,ship,donkey,kingdom,theatre play,transformation,conciliation,tricks,heir to the throne,assault,boarding school,coup d'etat,teacher,best friend,dragon,cowardliness,pregnancy,capture,duringcreditsstinger"
5723,Once,"Drama,Music,Romance","Glen Hansard,Markéta Irglová,Hugh Walsh,Gerard Hendrick,Alaistair Foley",John Carney,"rock and roll,pop,music style,love of one's life,fascination,music lover,song,lovers,dublin,to make music,music,music instrument,tenderness,pianist,ireland,love sickness,music band"
285,Pirates of the Caribbean: At World's End,"Adventure,Fantasy,Action","Johnny Depp,Orlando Bloom,Keira Knightley,Stellan Skarsgård,Chow Yun-fat,Bill Nighy,Geoffrey Rush,Jack Davenport,Kevin McNally,Tom Hollander,Naomie Harris,Jonathan Pryce,Keith Richards,Lee Arenberg,Mackenzie Crook,Greg Ellis,David Bailie","Gore Verbinski,Pamela Alch,Sharron Reynolds,Karen Golden","ocean,drug abuse,exotic island,east india trading company,love of one's life,traitor,shipwreck,strong woman,ship,alliance,calypso,afterlife,fighter,pirate,swashbuckler,aftercreditsstinger"
3432,Mr. Brooks,"Drama,Crime,Mystery,Thriller","Kevin Costner,Demi Moore,Dane Cook,William Hurt,Marg Helgenberger,Danielle Panabaker",Bruce A. Evans,
3489,88 Minutes,"Crime,Mystery,Thriller","Al Pacino,Alicia Witt,Leelee Sobieski,Amy Brenneman,William Forsythe,Deborah Kara Unger,Ben McKenzie",Jon Avnet,"fbi,professor,ladies' man,medical examiner,serial killer,lecture"
2241,Sun Alley,Comedy,"Alexander Scheer,Katharina Thalbach,Alexander Beyer,Teresa Weißbach,Henry Hübchen,Ignaz Kirchner,Annika Kuhl,Robert Stadlober,Detlev Buck",Leander Haußmann,"becoming an adult,german democratic republic,neukölln"
1990,Paranoid Park,"Mystery,Crime,Drama","Gabe Nevins,Taylor Momsen,Jake Miller,Daniel Liu,Lauren McKinney,Grace Carter,Jay 'Smay' Williamson",Gus Van Sant,"news broadcast,decision,fall,teen angst,independent film,fatal accident,flash forward,teenager,break-up,teenage boy,security guard,nonlinear timeline,torso cut in half,skateboarder,autumn,skate park,questioning"
1979,Fantastic 4: Rise of the Silver Surfer,"Adventure,Fantasy,Action,Thriller","Ioan Gruffudd,Jessica Alba,Chris Evans,Michael Chiklis,Julian McMahon,Kerry Washington,Andre Braugher,Laurence Fishburne,Doug Jones",Tim Story,"fire,helicopter,surfboard,mask,satellite,airplane,transformation,forest,resurrection,marvel comic,sequel,superhero,based on comic,outer space,wedding,explosion,scientist,interrogation,double cross,fantastic four,military,earth in peril,superhuman strength,duringcreditsstinger,invisibility,silver surfer,forcefield,elasticity,absorbing power"
1991,Death Proof,"Action,Thriller","Kurt Russell,Zoë Bell,Rosario Dawson,Vanessa Ferlito,Sydney Tamiia Poitier,Tracie Thoms,Rose McGowan,Jordan Ladd,Mary Elizabeth Winstead","Quentin Tarantino,Pam Fuller","women,disc jockey,sports car,bar,ladykiller,exploitation,sadism,female friendship,women's prison,stunts,stuntman,psychopath,stalker,gore,grindhouse,beaten to death,slasher,sadist,violence,car chase,killer car,misogynist,duringcreditsstinger"
2748,Journey to Italy,"Romance,Drama","Ingrid Bergman,George Sanders,Jackie Frost,Maria Mauban",Roberto Rossellini,"italy,prostitute,travel,relationship,divorce"
2359,Sicko,Documentary,"Michael Moore,George W. Bush,Bill Clinton",Michael Moore,"bureaucracy,usa,corruption,cuba,medicine,guantanamo bay,assurance,health care,money,hospital,doctor,illness,existence"
442,Popular Music,"Comedy,Drama","Niklas Ulfvarson,Max Enderfors,Tommy Vallikari,Andreas af Enehjelm,Jarmo Mäkinen,Kati Outinen,Tarja-Tuulikki Tarsala",Reza Bagher,"transvestism,himalaya,father son relationship,child abuse,music record,alcohol,rock and roll,pop,grandfather grandson relationship,sweden,1970s,becoming an adult,wodka,province,bogey,music teacher,sauna,fab four,boredom,friendship,wedding,music band,xenophobia,finland"
43836,The Man in the Iron Mask,"Romance,Drama","Louis Hayward,Joan Bennett,Warren William,Joseph Schildkraut,Alan Hale,Walter Kingsford,Miles Mander,Bert Roach,Marion Martin,Montagu Love,Doris Kenyon,Albert Dekker,Nigel De Brulier,William Royle,Boyd Irwin,Howard Brooks,Reginald Barlow",James Whale,"brother,fencing,princess,musketeer,iron mask"
1988,A Mighty Heart,"Drama,Thriller","Angelina Jolie,Dan Futterman,Irrfan Khan,Archie Panjabi,Denis O'Hare,Harvesp Viraf Chiniwala,Azfar Ali",Michael Winterbottom,"terror,journalism,new love,sadness,fbi,despair,hostage drama,support,hope,friendship,faith,loss,pakistan,murder,independent film,pregnancy"
3021,1408,"Horror,Thriller","John Cusack,Samuel L. Jackson,Mary McCormack,Jasmine Jessica Anthony,Tony Shalhoub,Alexandra Silber,Emily Harvey,Noah Lee Margetts,William Armstrong,Paul Birchard,Margot Leicester,Angel Oquendo,Walter Lewis,Eric Meyers,David Nicholson,Holly Hayes,Johann Urb,Andrew-Lee Potts,Kim Thomson,Drew Powell","Mikael Håfström,Tricia Ronten,Catherine Allinson","suicide,new york,hotel,fire,hotel room,wife husband relationship,suicide attempt,window,door,haunted house,research,ghost world,painting,telephone,loss of daughter,blood"
1571,Live Free or Die Hard,"Action,Thriller","Bruce Willis,Justin Long,Timothy Olyphant,Cliff Curtis,Maggie Q,Mary Elizabeth Winstead,Kevin Smith,Yancey Arias,Christina Chang,Yorgo Constantine,Andrew Friedman","Len Wiseman,Trisha Burton,Kim Berner","washington d.c.,hostage,fbi,kidnapping,hacker,transport of prisoners,ex-cop,suspense,violence,car chase,cyber terrorism,action hero"
2959,License to Wed,Comedy,"Robin Williams,Mandy Moore,John Krasinski,Eric Christian Olsen,Christine Taylor,Josh Flitter",Ken Kwapis,"new love,ten commandments,bride,bridegroom,marriage,relation,partnership,civil registry office,priest,wedding,church"
6022,Evening,"Drama,Romance","Claire Danes,Toni Collette,Vanessa Redgrave,Patrick Wilson,Hugh Dancy,Natasha Richardson",Lajos Koltai,"mother,new love,bride,dying and death,friendship,mother daughter relationship,best friend,wedding,summer"
1858,Transformers,"Adventure,Science Fiction,Action","Shia LaBeouf,Josh Duhamel,Megan Fox,Rachael Taylor,Tyrese Gibson,Jon Voight,John Turturro,Anthony Anderson,Peter Cullen,Mark Ryan,Hugo Weaving,Kevin Dunn,Michael O'Neill,Julie White,Amaury Nolasco,Bernie Mac,Colton Haynes,Brian Stepanek,Frederic Doss",Michael Bay,"destroy,transformation,alien,based on toy,transformers,robot,duringcreditsstinger,teenage hero"
3563,I Now Pronounce You Chuck & Larry,"Comedy,Romance","Adam Sandler,Kevin James,Jessica Biel,Dan Aykroyd,Ving Rhames,Steve Buscemi,Nicholas Turturro,Allen Covert,Rachel Dratch,Nick Swardson,Richard Chamberlain,Jamie Chung,Becky O'Donohue,Shelby Adamowsky,Jessie O'Donohue,Chandra West,Jackie Sandler,Kathleen Doyle,Tila Tequila,Jina Song",Dennis Dugan,"coming out,firemen,single,pretend relationship"
4688,Across the Universe,"Adventure,Drama,Music,Romance","Evan Rachel Wood,Jim Sturgess,Joe Anderson,Dana Fuchs,Martin Luther,T.V. Carpio,Spencer Liff,Lisa Hogg,Nicholas Lumley,Michael Ryan,Angela Mounsey,Robert Clohessy,Erin Elliott",Julie Taymor,"riot,protest,musical,music,cultural difference,university,fantasy sequence,anti war,police arrest,march,woman director,1960s"
81847,The Dawn Patrol,"Action,War,Drama","Richard Barthelmess,Douglas Fairbanks Jr.,Neil Hamilton,Frank McHugh",Howard Hawks,
32444,Dorian Blues,"Comedy,Drama","Michael McMillian,Lea Coco",Tennyson Bardwell,"gay,brother brother relationship,coming out,independent film,coming of age,lgbt child"
757,Murder Most Foul,"Drama,Thriller,Crime,Mystery,Comedy","Margaret Rutherford,Ron Moody,Charles Tingwell,Andrew Cruickshank",George Pollock,"jurors,amateur detective,detective inspector,court case,covered investigation,eavesdropping,miss marple,murder mystery"
35,The Simpsons Movie,"Animation,Comedy,Family","Dan Castellaneta,Julie Kavner,Nancy Cartwright,Yeardley Smith,Hank Azaria,Harry Shearer,Kelsey Grammer,Maile Flanagan,Pamela Hayden,Marcia Wallace","David Silverman,Matthew Schofield,Ivaylo Anguelov,Rufino Camacho,Roberto Casale,Jeff Johnson,Jay Jackson,Eric Koenig,Andre Medina,Jennifer Moeller,J.C. Wegman,Manny DeGuzman,Richard Manginsay,Frans Vischer,Eddie Rosas,Nate Lowe,Juan 'Jo' Luna","father son relationship,lake,springfield,the simpsons,duff beer,garbage,pig,pollution,environmental protection agency,quarantine,alcoholism,love,alaska,dysfunctional family,dysfunctional marriage,ecology,saving lives,first love,duringcreditsstinger,donuts"
5857,I Know Who Killed Me,"Crime,Horror,Mystery,Thriller","Lindsay Lohan,Julia Ormond,Neal McDonough,Brian Geraghty",Chris Sivertson,"sadistic,seduction,college,striptease,sadism,multiple character,daughter"
3638,No Reservations,Comedy,"Catherine Zeta-Jones,Aaron Eckhart,Abigail Breslin,Patricia Clarkson,Jenny Wade,Bob Balaban,Brían F. O'Byrne,Lily Rabe",Scott Hicks,"italy,competition,loss of mother,loss of sister,new love,cook,cooking,restaurant,bars and restaurants,mother role,funeral,kitchen,perfectionist"
4516,My Best Friend,Comedy,"Daniel Auteuil,Dany Boon,Julie Gayet,Julie Durand,Henri Garcin","Patrice Leconte,Hubert Engammare,Marie Leconte","bet,taxi driver,auction,tv show,risk,vase,friendship,friends,soccer"
59995,Wild Tigers I Have Known,"Drama,Romance","Malcolm Stumpf,Patrick White,Fairuza Balk",Cam Archer,"gay,independent film,coming of age"
1721,All the Way Boys,"Adventure,Action,Comedy","Alexander Allerson,Bud Spencer,Terence Hill,Cyril Cusack",Giuseppe Colizzi,"airplane,fistfight,thin,diamond,opal"
8363,Superbad,Comedy,"Jonah Hill,Michael Cera,Christopher Mintz-Plasse,Bill Hader,Seth Rogen,Martha MacIsaac,Emma Stone,Aviva,Joe Lo Truglio,Kevin Corrigan,Clement Blake,Erica Vittina Phillips,Joe Nunez,Dave Franco,Marcella Lentz-Pope,Scott Gerbacia,Laura Seay,Roger Iwami,Clint Mabry,Stacy Edwards,Mark Rogen,Charlie Hartsock,Donna Hardy,Charley Rossman,Carla Gallo,Ben Best,Jody Hill",Greg Mottola,"becoming an adult,high school,young people,one night"
4658,Arctic Tale,"Documentary,Family",Queen Latifah,"Adam Ravetch,Sarah Robertson","ice,bravery,instinct,polar bear,walrus,rivalry,survival,family,antarctic"
5956,Joshua,"Drama,Thriller,Horror","Sam Rockwell,Vera Farmiga,Jacob Kogan",George Ratliff,"child abuse,baby,brother sister relationship,nanny,mother-in-law,bible,intellectually gifted,malice,sleeplesness,psychoterror"
6535,Talk to Me,Drama,"Don Cheadle,Chiwetel Ejiofor,Taraji P. Henson,Martin Sheen,Mike Epps",Kasi Lemmons,"prison,music record,manager,soul,hip-hop,radio station,prisoner,radio,radio presenter,radio transmission,musical,record producer,music,concert,easy listening,music tv programme,music festival,woman director"
1127,Princesses,Drama,"Candela Peña,Micaela Nevárez,Mariana Cordero,Llum Barrera,Violeta Pérez,Mònica Van Campen,Flora Álvarez",Fernando León de Aranoa,"female nudity,women,prostitute,sex,aids,madrid,depression,solidarity,immigration,empowerment,strong woman,future,blow job,hope,red-light disctrict,stay permit,punter,female friendship,friendship,fellatio,single,unsimulated sex,illegal immigrant,racism,sadist,hiv positive,madrid spain,off screen rape"
1393,The Cave of the Yellow Dog,"Documentary,Drama","Batchuluun Urjindorj,Buyandulam Daramdadi",Byambasuren Davaa,"tradition,shepherd,daily life,mythology,family's daily life,vagabund,mongolia,dog,family,woman director"
2701,Abraham,Drama,"Richard Harris,Barbara Hershey,Vittorio Gassman,Carolina Rosi,Andrea Prodan,Gottfried John,Kevin McNally,Simona Ferraro,Tom Radcliffe,Jude Alderson,Evelina Meghnagi,Danny Mertsoy,Giuseppe Peluso,Timur Yusef,Taylor Scipio,Paolo Bonacelli,Mattia Sbragia",Joseph Sargent,"bible,biography"
4349,The Kingdom,"Thriller,Action,Drama","Jamie Foxx,Jennifer Garner,Chris Cooper,Jason Bateman,Ali Suliman,Jeremy Piven,Ashraf Barhom,Richard Jenkins,Tim McGraw",Peter Berg,"assassination,assassin,terrorist,explosive,fbi,chase,saudi arabia,investigation,police,medical examiner,terrorism,fbi agent,arab,bomb attack"
2082,Halloween,Horror,"Malcolm McDowell,Brad Dourif,Daeg Faerch,Tyler Mane,Scout Taylor-Compton,Sheri Moon Zombie,William Forsythe,Danielle Harris,Kristina Klebe,Udo Kier,Danny Trejo,Skyler Gisondo,Tom Towles,Bill Moseley,Leslie Easterbrook,Richard Lynch,Lew Temple,Pat Skipper",Rob Zombie,"mask,babysitter,sadism,psychopath,escape,cowardliness,cruelty,extreme violence,maniac,reboot,duringcreditsstinger,disturbed child,michael myers"
1845,2 Days in Paris,"Comedy,Romance","Julie Delpy,Adam Goldberg,Daniel Brühl,Adan Jodorowsky,Alexandre Nahon,Albert Delpy,Alexia Landeau,Vanessa Seward,Marie Pillet,Charlotte Maury-Sentier,Thibault De Lussy",Julie Delpy,"paris,venice,taxi,italo-american,photographer,culture clash,taxi driver,restaurant owner,relationship problems,photography,independent film,woman director"
6609,Keoma,"Action,Western","Franco Nero,Woody Strode,Olga Karlatos,Giovanni Cianfriglia,Orso Maria Guerrini",Enzo G. Castellari,"civil war,pile of dead bodies,spaghetti western"
2335,Taxi 4,"Action,Comedy","Samy Naceri,Frédéric Diefenthal,Emma Wiklund,Edouard Montoute,Jean-Christophe Bouvet,Jean-Luc Couchard,François Damiens,Mourade Zeguendi,Miguel Eduardo Cueva,Bernard Farcy,Driss Spinosa,Mermoz Melchior,Frédérique Tirmont,Djibril Cissé,Patrick Poivre d'Arvor,Johnson Douyard,Boris Napes,Marc Andréoni,Jean-Louis Barcelona,Paul Bebga,Jean-François Palaccio,Gilbert Bourguignon,Stéphane Dausse,Husky Kihal",Gérard Krawczyk,marseille
4351,Bordertown,"Crime,Drama,Mystery","Jennifer Lopez,Martin Sheen,Antonio Banderas,Maya Zapata,Sônia Braga,Kate del Castillo,Randall Batinkoff,Juan Diego Botto,Irineo Alvarez,Julio Cedillo,Zaide Silvia Gutiérrez,Rene Rivera,Karolinah Villarreal,Debrianna Mansini,J.D. Garfield,Juanes,Teresa Ruiz,Marilyn Dodds Frank",Gregory Nava,"corruption,rape,journalist,threat to death,cuidad juarez,buried alive,suspense"
2882,Hunting and Gathering,"Romance,Drama","Audrey Tautou,Guillaume Canet,Laurent Stocker,Françoise Bertin,Danièle Lebrun,Marie-France Mignal,Bernard Dhéran,Firmine Richard,Béatrice Michel,Kahena Saighi,Hélène Surgère,Juliette Arnaud,Michel Dubois,Alain Sachs","Claude Berri,Hélène Sébillotte","paris,roommate,cleaning lady,cook,grandmother grandson relationship,fractured leg,designer,charity,lovers,kiss,flu,apartment"
1992,Planet Terror,"Horror,Action,Thriller","Rose McGowan,Naveen Andrews,Michael Biehn,Jeff Fahey,Josh Brolin,Marley Shelton,Jason Douglas,Fergie",Robert Rodriguez,"loss of child,military base,gas,grindhouse,zombie,splatter"
4141,Shoot 'Em Up,"Action,Thriller,Comedy,Crime","Clive Owen,Monica Bellucci,Paul Giamatti,Stephen McHattie,Greg Bryk,Daniel Pilon",Michael Davis,"prostitute,baby,new love,hero,ball,chase,dying and death,weapon,shootout,blood,violence"
4347,Atonement,"Drama,Romance","Keira Knightley,James McAvoy,Romola Garai,Saoirse Ronan,Brenda Blethyn,Vanessa Redgrave,Juno Temple,Benedict Cumberbatch,Harriet Walter,Alfie Allen,Jérémie Renier,Anthony Minghella,Tobias Menzies,Peter Wight,Gina McKee,Tilly Vosburgh,John Normington,Patrick Kennedy,Peter O'Connor,Daniel Mays,Nonso Anozie,Michelle Duncan,Michel Vuillermoz","Joe Wright,Josh Robertson","based on novel,sister sister relationship,flirt,loss of sister,new love,world war ii,book,mistake,innocence,author,redemption,summer"
523,Requiem,"Drama,Horror","Sandra Hüller,Burghart Klaußner,Imogen Kogge,Friederike Adolph,Anna Blomeier",Hans-Christian Schmid,"germany,confession,depression,1970s,mental disease,desperation,becoming an adult,religious education,epilepsy,mortification,paranoia,exorcism,southern germany,site of pilgrimage,cutting the cord,pedagogics,therapist,daughter,friendship,freedom,prayer,delusion"
2009,"4 Months, 3 Weeks and 2 Days",Drama,"Anamaria Marinca,Laura Vasiliu,Vlad Ivanov,Alexandru Potocean,Luminița Gheorghiu,Adi Carauleanu,Liliana Mocanu,Doru Ana,Ion Sapdaru,Cerasela Iosifescu","Cristian Mungiu,Alexandru Belc","rape,hotel room,totalitarian regime,cohabitant,female friendship,dormitory,best friend,contraception,romanian new wave"
3469,Far from the Madding Crowd,"Drama,Romance","Julie Christie,Terence Stamp,Alan Bates,Peter Finch,Fiona Walker,Prunella Ransome,Alison Leggatt,Paul Dawkins",John Schlesinger,"based on novel,jealousy,shepherd,rage and hate,farm,victorian england,farm life,country,british soldier,romantic drama"
4629,December Boys,"Drama,Romance","Daniel Radcliffe,James Fraser,Christian Byers,Lee Cormie",Rod Hardy,"sea,beach,adoption,male friendship,hope,friendship,orphanage,rivalry,teenage crush,best friend"
5353,The Hunting Party,"Action,Adventure,Thriller,Drama","Richard Gere,Terrence Howard,James Brolin,Diane Kruger,Jesse Eisenberg",Richard Shepard,"civil war,spy,hotel,journalist,journalism,war crimes,hidden camera,war victim,war correspondent,war,balkan war,serbia"
2252,Eastern Promises,"Thriller,Crime,Mystery","Naomi Watts,Viggo Mortensen,Vincent Cassel,Armin Mueller-Stahl,Sinéad Cusack,Donald Sumpter,Jerzy Skolimowski,Josef Altin,Mina E. Mina","David Cronenberg,Susanna Lenton","london england,gay,male nudity,female nudity,father son relationship,sex,jealousy,underworld,undercover,hitman,russian,diary,human trafficking,midwife,murder,mother daughter relationship,orphan,gangster,motorcycle,bathhouse"
6641,Love and Other Disasters,"Comedy,Romance","Brittany Murphy,Matthew Rhys,Santiago Cabrera,Catherine Tate,Jamie Sives,Stephanie Beacham",Alek Keshishian,"london england,sex,screenplay,new love,lifestyle,vernissage,fashion journal,lover,lovers,arts,relation,make a match,fashion photographer,woman between two men,pretended love,homosexuality,relationship,fashion,extramarital affair"
5915,Into the Wild,"Adventure,Drama","Emile Hirsch,Marcia Gay Harden,William Hurt,Jena Malone,Brian H. Dierker,Catherine Keener,Vince Vaughn,Kristen Stewart,Hal Holbrook,Thure Lindhardt,Signe Egholm Olsen,Cheryl Francis Harrington","Sean Penn,John R. Saunders,David Webb,Luca Kouimelis,Lyn Matsuda Norton","male nudity,parent child relationship,camping,cutting the cord,self-discovery,wilderness,biography,based on true story,pubic hair,alaska,journey"
2728,Postal,"Action,Comedy","Zack Ward,Dave Foley,Chris Coppola,J.K. Simmons,Michael Benyaer,Jackie Tohn,Erick Avari,Ralf Moeller,Chris Spencer,Seymour Cassel,David Huddleston,Verne Troyer,Uwe Boll,Vince Desiderio,Larry Thomas,Michaela Mann,Melanie Papalia,Lorielle New,Michael Paré,Lindsay Hollister",Uwe Boll,"gun rampage,machinegun,holocaust joke,based on video game,person running amok"
7211,Dan in Real Life,"Comedy,Romance,Drama","Steve Carell,Juliette Binoche,Dane Cook,Dianne Wiest,John Mahoney,Emily Blunt,Alison Pill,Britt Robertson,Marlene Lawston,Norbert Leo Butz",Peter Hedges,"bookshop,daughter,relationship,widower,shore,advice columnist,single father,duringcreditsstinger"
4538,The Darjeeling Limited,"Adventure,Drama,Comedy","Owen Wilson,Jason Schwartzman,Adrien Brody,Bill Murray,Anjelica Huston,Camilla Rutherford,Wallace Wolodarsky,Natalie Portman,Amara Karan,Waris Ahluwalia,Irrfan Khan",Wes Anderson,"brother brother relationship,dysfunctional family,india,train attendant,drinking syrup,healing,steward,catharsis"
2001,We Own the Night,"Drama,Crime,Thriller","Joaquin Phoenix,Eva Mendes,Alex Veadov,Mark Wahlberg,Robert Duvall,Antoni Corone,Tony Musante,Katie Condidorio,Danny Hoch,Oleg Taktarov,Dominic Colón,Joe D'Onofrio,Yelena Solovey,Moni Moshonov,Maggie Kiley,Paul Herman,Craig Walker,Claudia Lopez,Edward Shkolnikov,Katya Savina,Matthew Djentchouraev,Scott Nicholson,Robert C. Kirk,Al Linea,Teddy Coluca,Frank Girardeau,Joseph Coffey,Jose Edwin Soto,Greg Wilson,Ed Koch,Fred Burrell,Mike Massimino,Edward Conlon,Sharon Wilkins,Ross Brodar,Francis Toumbakaris,Hoon Lee,Barbara Ann Davison,Irwin Gray,Luigi Scorcia,Miriam Cruz,Doug Torres,Tony Guida,Robert McKay,Blaise Corrigan,Karl Bury","James Gray,Veronica Lupu,Rebecca Fulton","new york,father son relationship,nightclub,gangster"
4566,Michael Clayton,"Drama,Mystery,Crime","George Clooney,Tom Wilkinson,Tilda Swinton,Sydney Pollack,Michael O'Keefe,Robert Prescott,Denis O'Hare,Julie White,Austin Williams",Tony Gilroy,"killing,restaurant,chambers of a barrister,scandal,pretended suicide,lawsuit,car bomb,business ethics,crooked lawyer"
4520,Sleuth,"Drama,Thriller","Michael Caine,Jude Law",Kenneth Branagh,"age difference,lover (female),insurance fraud,men,remake,millionaire,resident"
6615,Lars and the Real Girl,"Comedy,Romance,Drama","Ryan Gosling,Emily Mortimer,Paul Schneider,Kelli Garner,Lauren Ash,Patricia Clarkson,R. D. Reid",Craig Gillespie,"garage,lone wolf,dying and death,loss,delusion,puppet,doll"
5125,Rendition,"Drama,Thriller","Omar Metwally,Reese Witherspoon,Jake Gyllenhaal,Moa Khouas,Zineb Oukach,Igal Naor,Laila Mrabti","Robyn Aronstam,Gavin Hood","anti terror,terror,cia,loss of son,police brutality,terrorist,loss of brother,war against terror,kidnapping,intelligence,despair,inhumanity,senator,plo,civil rights activist,hijacking,terror cell,loss of husband,politics,politician,government,loss of daughter,torture by the police,torture,cruelty,american,surveillance"
3877,Things We Lost in the Fire,Drama,"Halle Berry,Benicio del Toro,David Duchovny,Alison Lohman,Sarah Dubrovsky","Susanne Bier,Helga Ungurait","sadness,loss of father,junkie,luxury,heroin,beauty,charity,funeral,widow,loss of husband,ersatz,best friend,woman director"
8954,Reservation Road,"Drama,Crime,Thriller","Joaquin Phoenix,Jennifer Connelly,Elle Fanning,Sean Curley,Mark Ruffalo,Mira Sorvino,Gary Kohn",Terry George,"loss of son,sense of guilt,baseball,sadness,dying and death,funeral,police,klienten,obsequies,revenge,lawyer,family,car"
4771,Gone Baby Gone,"Crime,Drama,Mystery","Casey Affleck,Michelle Monaghan,Morgan Freeman,Ed Harris,John Ashton,Amy Ryan,Amy Madigan","Ben Affleck,Sheila Waldron","corruption,robbery,detective,based on novel,boston,kidnapping,blackmail,police,murder,conspiracy,gang,pedophile,violence,drug,alcoholic,addict,child kidnapping,neo-noir"
1922,Irina Palm,Drama,"Marianne Faithfull,Predrag 'Miki' Manojlović,Kevin Bishop,Siobhan Hewlett,Dorka Gryllus",Sam Garbarski,"london england,prostitute,parent child relationship,ambulance,new love,son,female friendship,hospital,illegal prostitution,illness"
2011,Persepolis,"Animation,Drama","Chiara Mastroianni,Danielle Darrieux,Catherine Deneuve,Simon Abkarian,Gabrielle Lopes Benites","Vincent Paronnaud,Marjane Satrapi","civil war,parent child relationship,1970s,puberty,totalitarian regime,cutting the cord,punk,bomb alarm,war,adult animation,punk band,woman director"
33688,Jonny Vang,Comedy,"Aksel Hennie,Laila Goody,Fridtjov Såheim",Jens Lien,"bygda,norsk"
90374,"Wood & Stock: Sexo, Orégano e Rock'n'Roll",,"Sepé Tiaraju,Zé Victor Castiel,Rita Lee,Lobão,Janaína Kremer",Otto Guerra,
2014,The Edge of Heaven,Drama,"Baki Davrak,Tuncel Kurtiz,Hanna Schygulla",Fatih Akin,"prison,mother,loss of lover,istanbul,homeland,release from prison,dying and death,funeral,women's prison,step mother,loss of daughter"
663,Saw IV,"Horror,Thriller,Crime","Tobin Bell,Scott Patterson,Costas Mandylor,Betsy Russell,Lyriq Bent,Louis Ferreira,Athena Karkanis,Simon Reynolds,Mike Realba,Marty Adams",Darren Lynn Bousman,"ice,victim,pain,games,psychopath,blood,electric chair,doctor,torture,violence,police officer,fbi agent,female corpse"
48301,Return to the 36th Chamber,Action,"Gordon Liu Chia-Hui,Kara Hui,Hsiao Ho,Dang Wai-Ho,Wong Ching-Ho,Wa Lun,King Lee King-Chu,Yau Chui-Ling,Chan Sze-Kai",Liu Chia-Liang,"martial arts,shaolin kung fu"
2015,Secret Sunshine,Drama,"Jeon Do-yeon,Song Kang-ho",Lee Chang-dong,"loss of son,suicide attempt,loss of husband,faith,independent film,south korea"
7347,Elite Squad,"Drama,Action,Crime","Wagner Moura,Caio Junqueira,André Ramiro,Milhem Cortaz,Fernanda Machado","José Padilha,Olivia Rabacov","slum,police brutality,brazilian,war on drugs,rio de janeiro,drug traffic,drug dealer,torture by the police,special forces,law enforcement"
5718,King of California,"Comedy,Drama","Michael Douglas,Evan Rachel Wood,Willis Burks II,Kathleen Wilhoite,Arthur Santiago,Anne L. Nathan","Mike Cahill,Rebecca Robertson","robbery,treasure,cello,daughter,father,insanity,treasure hunt,idealism,single father,father figure"
25755,Citizen Dog,"Comedy,Drama,Fantasy,Romance,Science Fiction","Mahasamut Boonyaruk,Saengthong Gate-Uthong,Sawatwong Palakawong Na Autthaya,Nattha Wattanapaiboon,Raenkum Saninn,Pakapat Bunsomtom,Pattareeya Sanitwate,Phasin Maloyaphan","Wisit Sasanatieng,Prompop Lee","based on novel,bus,mountain,factory,bangkok,bottle,surrealism,train,dog,bright color"
2013,The Diving Bell and the Butterfly,Drama,"Mathieu Amalric,Emmanuelle Seigner,Marie-Josée Croze,Anne Consigny,Patrick Chesnais,Niels Arestrup,Olatz López Garmendia,Jean-Pierre Cassel,Marina Hands,Max von Sydow,Isaach De Bankolé",Julian Schnabel,"writing,lover (female),psychological stress,dying and death,editor-in-chief,french,independent film,patient,disabled"
6977,No Country for Old Men,"Crime,Drama,Thriller","Tommy Lee Jones,Javier Bardem,Josh Brolin,Woody Harrelson,Kelly Macdonald,Garret Dillahunt,Tess Harper,Barry Corbin","Joel Coen,Ethan Coen,Thomas Johnston","texas,drug traffic,hitman,united states–mexico barrier,suspense"
4515,Lions for Lambs,"Action,Adventure,Drama,History","Robert Redford,Meryl Streep,Tom Cruise,Michael Peña",Robert Redford,"journalist,terrorist,war against terror,externally controlled action,manipulation,propaganda,manipulation of the media,future,afghanistan,political negotiations,war,past,war in afghanistan"
